texts,source
"กรรมสนองกรรม(ที่ทำไว้แกคนทั้วโลกเข่นฆ่าทารุณสูบเอาทรัพย์สมบัติพวกเมืองขึ้นเหลือแต่หนังหุมกระดูกยากจนเช่นพม่าจนสุถาบันล้มสลายบ้านแตกล้มตายทั้งอ้ฟริกา,เอเซีย,และในอเมริกาเอง,และพวกนักโทษไปทวีปออสเตรเลียฆ่าพวกชาวพื้นเมืองเอาแผ่นดินเป็นของตนจนจะสิ้นเผ่าพันธุ์ พวกยุโรปเป็นนักฆ่าล้าอาณานิคมแทบทั้งนั้น(บัดนี้ได้รับผลกรรมทั้งนั้นมากน้อยตามกรรมของพวกเขา)และอเมริกาด้วย,อินเดีย,บราซิล,และไทยนิดหน่อย(เกาหลีเหนือ,เวียตนาม,ลาว,เขมร)ไม่ปรากฎและจีนส่วนพม่าฆ่าคนไทยบริสุทธิ์มากมายกลวดต้อนไปเป็นเฉลยเผาวังเผาพระพุทธรูปเอาทองไปพม่าปาบกรรมสุดๆก็ถูกยักข์ขาว(อังกฎษ)เข้าปรกครองสูบเพชรพลอยของมีค่าของประเทศขับไล่ราชวงค์สุดท้ายไปในรัตนบุรีจนสิ้นสุดราชวงค์พม่า(บุเรงนองผู้ยิ่งใหญ่ในตองอู)บ้านแตกสาแหลกขาดยากจนรบลาฆ่าฟันกันจนทุกวันนี้วันดีคืนดีจะมีพายุผีห่ากรวดต้อนลงทะเลเป็นหมื่นๆคนและทำให้(ลูกหลานมาเป็นคนใช้คนไทยเป็นแสนๆ นี้ก็เศษของกรรม)และนำความหายนะมาให้ไทยด้วยอย่างทุกวันนี้ จบมหากาบพ์กรรมเวรของคน(เป็นเผ่าพันธุ์ เป็นทาญาติ,ไม่ช้าก็เร็ว สัตว์โลกเป็นไปตามกรรม)ไม่เชื่อก็ต้องเชื่อ พระศาสดาตรัสไว้อย่างนี้น เป็นอะกาลิโก จบ Thanks",dataset3.csv
โย่วววว,dataset1.csv
Template talk:Did you know/EteRNA Template talk:Did you know/EteRNA has been reviewed and approved.,dataset6.csv
ผู้หญิงบางคนอะ แค่เเรด เเต่กับมึงอะ มันร่าน,dataset2.csv
พม่ากับไทยเป็นพี่น้องกัน,dataset3.csv
Nyo Nyo San ไม่เคยคิดรังเกียจเลยนะคะคิดเหมือนพี่น้อง คิดเหมือนคุณหมอค่ะ ไม่ว่าไทย พม่าหรือใครๆก็มีสิทธิ์เป็นโรคได้ เราเกิดมาร่วมโลกเดียวกันเราคือพี่น้องกันนะคะ,dataset3.csv
รอตอนเที่ยง55,dataset1.csv
"I don't care how hot a bitch is, if her personality is shit, shes shit.",dataset8.csv
😌 ในสันดาน เป็นคน ชอบเซลฟี่ กล้องไม่มี ที่หน้าเครื่อง เรื่องเศร้าหมอง พอได้เจอ กระจก… instagram.com/p/BX0rhAlgcfq/,dataset2.csv
โพลเด็กดีนี้ฆ่าคนใจร่านอย่างกูชัดๆอะ นั้นก็ผัว นี้ก็ผู้ นั้นก็ลูก,dataset2.csv
Already week leg financial whatever remain story medical. These people are filthy!,dataset7.csv
เห็นคลิปคุณหมอทวีศิลป์พูดให้พี่น้องชาวพม่าฟังแล้วผมขอกราบขอบคุณจากใจ ผมเชื่อในการสร้างประเทศที่รุ่งโรจน์ที่มีความหลากหลายไม่ใช่ของเราคนเดียว แต่ก็ไม่ให้คนอื่นมายึดครอง เมืองไทยสมัยรัชกาลที่ 5 รุ่งโรจน์กว่าที่ใดๆในเอเชียก็เพราะการเปิดกว้างไม่ใช่เหรอครับ เราเปิดกว้างให้คนจีนแผ่นดินใหญ่อพยพเข้ามาหลายล้านคนในยุคนั้น เราเปิดกว้างให้คนอังกฤษ คนเยอรมันมาร่วมพัฒนาอุตสาหกรรมรถไฟ เครื่องบิน ยานยนต์รวมถึงผังเมืองจนเรา เคย เป็นเพชรแห่งเอเชีย ประเทศไทยจะเจริญได้ต้องเป็นประเทศที่มีความหลากหลาย จะหลากหลายด้วยความคิดของคนไทยด้วยกัน หลากหลายด้วยเพศสภาพ และก็ต้องหลากหลายด้วยเชื้อชาติและวัฒนธรรม เราเคยดูถูกสิงคโปร์ เคยดูถูกเกาหลีใต้ เคยดูถูกจีน จำได้มั้ยครับ และตอนนี้คนไทยเราบางส่วนกำลังดูถูกพี่น้องชาวพม่า งานด้านต่างๆที่คนอื่นเค้าถนัด คนพม่ามีความขยัน รู้ภาษาอังกฤษดีกว่าเรา เราก็ต้องชวนเขามาทำงานและเรียนรู้จากเขา งานด้านเทคโนโลยี และความคิดที่เป็นระบบ คนสิงคโปร์เค้าทำได้ดีกว่าเราเราก็ต้องชวนเขามาทำงาน และเรียนรู้จากเขา คนจีนมีความขยัน ไม่ยอมแพ้ หมั่นศึกษาหาความคิดนอกกรอบ เราก็ต้องชวนเขามาทำงาน และเรียนรู้จักเขา เพียงแต่ทั้งหมดนี้เราจะเข้าไปมีส่วนร่วม เราจะมีจุดที่คนไทยเราแข็งแรง เราจะมีจุดที่ไปเรียนรู้จากคนทั่วโลก และเก่งอย่างเขาได้อย่างไร นั่นคือสิ่งที่เราต้องทำเหมือนสิงคโปร์ เหมือนจีน เหมือนอังกฤษ ที่เชิญคนทั่วโลกมาทำงานในประเทศตัวเอง ที่ต่างก็เจริญมั่งคั่งทั้งผู้อยู่และผู้มา คนไทยและรัฐบาลไทยที่ต่างบอกว่าประเทศไทยต้องเจริญต้องคิดถึงประเทศไทยแห่งความเป็นสากลแบบนี้ให้ได้ และเราจะเจริญทัดเทียมสิงคโปร์ไม่ยาก ผมถึงพูดบ่อยว่าเราต้องการการออกแบบประเทศไทยแห่งอนาคตสำหรับคนไทย คนทุกชาติ การออกแบบที่อังกฤษทำ สิงคโปร์ทำ จีนทำตาม จนรุ่งเรืองไปตามๆกันครับ,dataset3.csv
